Date,Open,High,Low,Close,Adj Close,Volume
2023-02-25,7.5,7.5,7.2,7.4,7.4,311632712
2023-02-26,7.4,7.5,7.3,7.5,7.5,235447983
2023-02-27,7.5,7.5,7.2,7.3,7.3,298939373
2023-02-28,7.3,7.4,7.1,7.2,7.2,304916168
2023-03-01,7.2,7.5,7.2,7.5,7.5,297633777
2023-03-02,7.5,7.6,7.2,7.3,7.3,268246764
2023-03-03,7.3,7.3,6.7,6.9,6.9,346250431
2023-03-04,6.9,7.0,6.7,6.9,6.9,216105874
2023-03-05,6.9,7.0,6.8,6.9,6.9,191609356
2023-03-06,6.9,7.0,6.8,6.9,6.9,222624936
2023-03-07,6.9,7.0,6.7,6.9,6.9,256141888
2023-03-08,6.9,6.9,6.5,6.6,6.6,302742595
2023-03-09,6.6,6.7,6.1,6.2,6.2,314151909
2023-03-10,6.2,6.3,5.9,6.2,6.2,336133866
2023-03-11,6.2,6.4,6.0,6.2,6.2,335637067
2023-03-12,6.2,6.6,6.1,6.6,6.6,266096727
2023-03-13,6.6,6.9,6.4,6.8,6.8,398871384
2023-03-14,6.8,7.2,6.7,7.0,7.0,465219170
2023-03-15,7.0,7.1,6.4,6.6,6.6,395492432
2023-03-16,6.6,6.7,6.5,6.7,6.7,226614246
2023-03-17,6.7,7.3,6.6,7.2,7.2,375125654
2023-03-18,7.2,7.3,6.9,6.9,6.9,314031396
2023-03-19,6.9,7.3,6.9,7.1,7.1,249180738
2023-03-20,7.1,7.4,7.0,7.1,7.1,489903739
2023-03-21,7.1,7.4,6.9,7.4,7.4,366308905
2023-03-22,7.4,7.7,7.1,7.2,7.2,586895392
2023-03-23,7.2,7.6,7.1,7.6,7.6,329204523
2023-03-24,7.6,7.6,7.2,7.2,7.2,295497990
2023-03-25,7.2,7.3,7.0,7.1,7.1,193197164
2023-03-26,7.1,7.3,7.1,7.3,7.3,165218457
2023-03-27,7.3,7.3,6.8,6.9,6.9,230593321
2023-03-28,6.9,7.0,6.8,7.0,7.0,211056975
2023-03-29,7.0,7.5,6.9,7.4,7.4,297994491
2023-03-30,7.4,7.5,7.2,7.2,7.2,279488316
2023-03-31,7.2,7.7,7.2,7.6,7.6,340384822
2023-04-01,7.6,7.6,7.5,7.5,7.5,183579045
2023-04-02,7.6,7.6,7.2,7.3,7.3,188792643
2023-04-03,7.3,7.4,7.1,7.2,7.2,295585843
2023-04-04,7.2,7.5,7.2,7.4,7.4,248607211
2023-04-05,7.4,7.6,7.3,7.3,7.3,290799350
2023-04-06,7.3,7.3,7.1,7.2,7.2,194248285
2023-04-07,7.2,7.3,7.1,7.3,7.3,134349449
2023-04-08,7.3,7.3,7.1,7.1,7.1,114126743
2023-04-09,7.1,7.2,7.1,7.2,7.2,114928203
2023-04-10,7.2,7.4,7.2,7.3,7.3,169897201
2023-04-11,7.3,7.4,7.3,7.3,7.3,188835268
2023-04-12,7.3,7.4,7.1,7.3,7.3,195602304
2023-04-13,7.2,7.5,7.2,7.5,7.5,227523492
2023-04-14,7.5,7.9,7.5,7.8,7.8,416438491
2023-04-15,7.8,8.0,7.6,8.0,8.0,303168438
2023-04-16,8.0,8.2,7.9,8.1,8.1,284062027
2023-04-17,8.1,8.3,7.9,8.2,8.2,460381261
2023-04-18,8.2,8.7,8.1,8.6,8.6,512634725
2023-04-19,8.6,8.6,7.7,7.8,7.8,543475883
2023-04-20,7.8,7.9,7.5,7.5,7.5,392775059
2023-04-21,7.5,7.6,7.0,7.1,7.1,340540634
2023-04-22,7.1,7.2,7.1,7.2,7.2,179657711
2023-04-23,7.2,7.2,6.9,7.1,7.1,208419900
2023-04-24,7.1,7.3,7.0,7.1,7.1,222800034
2023-04-25,7.1,7.3,7.0,7.3,7.3,197437029
2023-04-26,7.3,7.5,6.8,7.0,7.0,358341934
2023-04-27,7.0,7.2,7.0,7.2,7.2,773383672
2023-04-28,7.2,7.2,7.0,7.1,7.1,236637129
2023-04-29,7.0,7.2,7.0,7.2,7.2,155603225
2023-04-30,7.2,7.3,7.1,7.1,7.1,171483704
2023-05-01,7.1,7.1,6.8,6.9,6.9,202483666
2023-05-02,6.9,7.0,6.8,7.0,7.0,147462616
2023-05-03,7.0,7.1,6.8,7.1,7.1,195763187
2023-05-04,7.1,7.2,7.0,7.0,7.0,130913715
2023-05-05,7.0,7.3,7.0,7.2,7.2,190358641
2023-05-06,7.2,7.3,6.9,6.9,6.9,162574254
2023-05-07,6.9,7.0,6.9,6.9,6.9,116709453
2023-05-08,6.9,6.9,6.5,6.6,6.6,254538831
2023-05-09,6.6,6.6,6.5,6.5,6.5,135768009
2023-05-10,6.5,6.7,6.4,6.6,6.6,204285549
2023-05-11,6.6,6.6,6.3,6.4,6.4,187932434
2023-05-12,6.4,6.6,6.3,6.6,6.6,174685170
2023-05-13,6.6,6.6,6.5,6.5,6.5,107475509
2023-05-14,6.5,6.6,6.5,6.5,6.5,89462586
2023-05-15,6.5,6.7,6.5,6.6,6.6,138944472
2023-05-16,6.6,6.7,6.6,6.7,6.7,137961090
2023-05-17,6.7,6.8,6.6,6.8,6.8,168939576
2023-05-18,6.8,6.8,6.5,6.5,6.5,140449712
2023-05-19,6.5,6.5,6.5,6.5,6.5,102133168
2023-05-20,6.5,6.5,6.5,6.5,6.5,69018310
2023-05-21,6.5,6.5,6.4,6.4,6.4,90814391
2023-05-22,6.4,6.6,6.4,6.5,6.5,139651618
2023-05-23,6.5,6.6,6.5,6.5,6.5,106788577
2023-05-24,6.5,6.5,6.2,6.3,6.3,145479790
2023-05-25,6.3,6.3,6.2,6.3,6.3,110856339
2023-05-26,6.3,6.4,6.2,6.4,6.4,103191434
2023-05-27,6.4,6.4,6.3,6.4,6.4,78479262
2023-05-28,6.4,6.7,6.4,6.6,6.6,119525335
2023-05-29,6.6,6.7,6.5,6.6,6.6,124828903
2023-05-30,6.6,6.7,6.5,6.6,6.6,125036323
2023-05-31,6.6,6.6,6.4,6.5,6.5,126487861
2023-06-01,6.5,6.5,6.3,6.3,6.3,119523184
2023-06-02,6.3,6.5,6.3,6.5,6.5,113702809
2023-06-03,6.5,6.5,6.4,6.4,6.4,73090216
2023-06-04,6.4,6.5,6.4,6.5,6.5,85885836
2023-06-05,6.5,6.5,6.0,6.1,6.1,208202410
2023-06-06,6.1,6.3,6.0,6.3,6.3,185444688
2023-06-07,6.3,6.3,5.9,5.9,5.9,160767208
2023-06-08,5.9,6.0,5.9,6.0,6.0,99184600
2023-06-09,6.0,6.1,5.9,6.0,6.0,92158776
2023-06-10,6.0,6.0,5.0,5.2,5.2,526078781
2023-06-11,5.2,5.2,5.1,5.2,5.2,135111698
2023-06-12,5.2,5.2,5.0,5.2,5.2,138650535
2023-06-13,5.2,5.4,5.1,5.3,5.3,137509652
2023-06-14,5.3,5.5,5.2,5.2,5.2,185859006
2023-06-15,5.2,5.4,5.2,5.3,5.3,149056861
2023-06-16,5.3,5.4,5.2,5.3,5.3,115615767
2023-06-17,5.3,5.4,5.2,5.3,5.3,99730831
2023-06-18,5.3,5.3,5.2,5.2,5.2,102460234
2023-06-19,5.2,5.2,5.0,5.1,5.1,126273788
2023-06-20,5.1,5.3,5.0,5.3,5.3,156987980
2023-06-21,5.3,5.6,5.3,5.6,5.6,205902871
2023-06-22,5.6,5.8,5.5,5.6,5.6,208397242
2023-06-23,5.6,6.1,5.6,6.1,6.1,267367868
2023-06-24,6.1,6.2,6.0,6.1,6.1,158040287
2023-06-25,6.1,6.4,6.1,6.2,6.2,171279411
2023-06-26,6.2,6.2,6.0,6.1,6.1,188779622
2023-06-27,6.1,6.2,6.1,6.2,6.2,172477998
2023-06-28,6.2,6.2,5.8,5.8,5.8,198238757
2023-06-29,5.8,6.1,5.8,5.9,5.9,196418758
2023-06-30,5.9,6.4,5.9,6.3,6.3,393934018
2023-07-01,6.3,6.5,6.2,6.5,6.5,256361613
2023-07-02,6.5,6.5,6.4,6.5,6.5,237259540
2023-07-03,6.5,6.7,6.5,6.6,6.6,203177968
2023-07-04,6.6,6.6,6.4,6.5,6.5,166595461
2023-07-05,6.5,6.6,6.2,6.3,6.3,188222944
2023-07-06,6.3,6.5,6.1,6.1,6.1,202108838
2023-07-07,6.1,6.2,6.1,6.2,6.2,135071054
2023-07-08,6.2,6.2,6.1,6.2,6.2,100745387
2023-07-09,6.2,6.2,6.1,6.1,6.1,91096690
2023-07-10,6.1,6.3,6.1,6.2,6.2,141129350
2023-07-11,6.2,6.2,6.1,6.2,6.2,87991356
2023-07-12,6.2,6.3,6.2,6.2,6.2,127951075
2023-07-13,6.2,7.1,6.2,7.1,7.1,348983524
2023-07-14,7.1,7.3,6.7,6.9,6.9,397701801
2023-07-15,6.9,7.0,6.9,6.9,6.9,160863023
2023-07-16,6.9,6.9,6.6,6.6,6.6,165245026
2023-07-17,6.6,7.2,6.5,7.2,7.2,426365381
2023-07-18,7.2,7.3,6.9,6.9,6.9,415484020
2023-07-19,6.9,7.0,6.8,6.9,6.9,244366331
2023-07-20,6.9,8.3,6.8,8.3,8.3,1340159906
2023-07-21,8.3,8.4,8.1,8.1,8.1,590804403
2023-07-22,8.1,8.3,7.8,7.9,7.9,393677563
2023-07-23,7.9,8.1,7.8,7.9,7.9,226085148
2023-07-24,7.9,7.9,7.5,7.6,7.6,318734106
2023-07-25,7.6,7.6,7.4,7.4,7.4,211171478
2023-07-26,7.4,7.8,7.3,7.8,7.8,344200685
2023-07-27,7.8,8.1,7.7,8.0,8.0,358551805
2023-07-28,8.0,8.1,7.8,7.8,7.8,202440235
2023-07-29,7.8,7.9,7.7,7.9,7.9,139851311
2023-07-30,7.9,7.9,7.5,7.6,7.6,191427934
2023-07-31,7.6,7.7,7.5,7.5,7.5,207369511
2023-08-01,7.5,7.6,7.4,7.6,7.6,232268252
2023-08-02,7.6,7.7,7.3,7.3,7.3,256118824
2023-08-03,7.3,7.4,7.1,7.1,7.1,211917322
2023-08-04,7.1,7.2,7.0,7.1,7.1,195205922
2023-08-05,7.1,7.2,7.1,7.2,7.2,131374587
2023-08-06,7.2,7.3,7.1,7.1,7.1,132458989
2023-08-07,7.1,7.3,7.0,7.3,7.3,221515032
2023-08-08,7.3,7.5,7.3,7.5,7.5,261043379
2023-08-09,7.5,7.9,7.4,7.7,7.7,630088444
2023-08-10,7.7,7.7,7.6,7.6,7.6,207600389
2023-08-11,7.6,7.6,7.4,7.5,7.5,137822792
2023-08-12,7.5,7.5,7.4,7.4,7.4,114131085
2023-08-13,7.4,7.5,7.3,7.4,7.4,149615460
2023-08-14,7.4,7.6,7.3,7.4,7.4,211644082
2023-08-15,7.4,7.4,7.0,7.0,7.0,269056737
2023-08-16,7.0,7.1,6.7,6.8,6.8,269877959
2023-08-17,6.8,6.9,5.9,6.2,6.2,430830557
2023-08-18,6.2,6.3,6.1,6.2,6.2,253807909
2023-08-19,6.2,6.3,6.1,6.2,6.2,144297324
2023-08-20,6.2,6.2,6.1,6.2,6.2,114581311
2023-08-21,6.2,6.2,6.1,6.2,6.2,184724506
2023-08-22,6.2,6.2,6.0,6.1,6.1,202497001
2023-08-23,6.1,6.4,6.1,6.3,6.3,195705371
2023-08-24,6.3,6.4,6.0,6.1,6.1,161660399
2023-08-25,6.1,6.1,5.9,6.0,6.0,161052215
2023-08-26,6.0,6.0,6.0,6.0,6.0,99248480
2023-08-27,6.0,6.0,6.0,6.0,6.0,88471317
2023-08-28,6.0,6.0,5.9,6.0,6.0,146306006
2023-08-29,6.0,6.3,5.9,6.2,6.2,228799176
2023-08-30,6.2,6.2,5.9,5.9,5.9,145867706
2023-08-31,5.9,6.1,5.8,5.9,5.9,184716326
2023-09-01,5.9,6.0,5.8,5.9,5.9,175504949
2023-09-02,5.9,6.0,5.9,6.0,6.0,90715242
2023-09-03,6.0,6.1,6.0,6.0,6.0,103897670
2023-09-04,6.0,6.1,6.0,6.0,6.0,134425665
2023-09-05,6.0,6.1,5.9,6.1,6.1,130728241
2023-09-06,6.1,6.3,6.1,6.3,6.3,189270155
2023-09-07,6.3,6.4,6.2,6.4,6.4,151084672
2023-09-08,6.4,6.4,6.2,6.3,6.3,112409151
2023-09-09,6.3,6.3,6.2,6.2,6.2,72841579
2023-09-10,6.2,6.2,6.0,6.0,6.0,133943336
2023-09-11,6.0,6.0,5.8,5.8,5.8,170606718
2023-09-12,5.8,6.0,5.8,6.0,6.0,145302161
2023-09-13,6.0,6.0,5.9,6.0,6.0,136798403
2023-09-14,6.0,6.2,6.0,6.2,6.2,135392362
2023-09-15,6.2,6.4,6.1,6.4,6.4,122671586
2023-09-16,6.4,6.4,6.2,6.3,6.3,104260909
2023-09-17,6.3,6.3,6.1,6.1,6.1,91847802
2023-09-18,6.1,6.8,6.1,6.6,6.6,344933504
2023-09-19,6.6,6.9,6.5,6.9,6.9,246297612
2023-09-20,6.9,7.0,6.8,6.9,6.9,219394013
2023-09-21,6.9,6.9,6.6,6.7,6.7,185760116
2023-09-22,6.7,7.0,6.6,6.9,6.9,165417232
2023-09-23,6.9,7.2,6.9,7.2,7.2,262777665
2023-09-24,7.2,7.2,7.0,7.0,7.0,166551130
2023-09-25,7.0,7.5,7.0,7.5,7.5,262742575
2023-09-26,7.5,7.5,7.3,7.4,7.4,210855209
2023-09-27,7.4,7.8,7.3,7.6,7.6,364494378
2023-09-28,7.6,8.0,7.6,7.8,7.8,339484086
2023-09-29,7.8,8.0,7.7,8.0,8.0,238679058
2023-09-30,8.0,8.2,8.0,8.2,8.2,267527894
2023-10-01,8.2,8.2,7.8,8.0,8.0,292177704
2023-10-02,8.0,8.1,7.4,7.5,7.5,368441675
2023-10-03,7.5,7.7,7.4,7.4,7.4,283659403
2023-10-04,7.4,7.7,7.3,7.7,7.7,297567464
2023-10-05,7.7,7.8,7.5,7.5,7.5,201986079
2023-10-06,7.5,7.7,7.5,7.7,7.7,172180524
2023-10-07,7.7,7.7,7.5,7.5,7.5,139264476
2023-10-08,7.5,7.9,7.5,7.7,7.7,236631640
2023-10-09,7.7,7.7,7.2,7.3,7.3,259756652
2023-10-10,7.3,7.4,7.2,7.3,7.3,178412540
2023-10-11,7.3,7.4,7.2,7.4,7.4,205922750
2023-10-12,7.4,7.4,7.1,7.2,7.2,181954738
2023-10-13,7.2,7.4,7.1,7.3,7.3,196017223
2023-10-14,7.3,7.4,7.2,7.3,7.3,96862815
2023-10-15,7.3,7.5,7.3,7.4,7.4,147073216
2023-10-16,7.4,7.7,7.4,7.5,7.5,261897427
2023-10-17,7.5,7.6,7.3,7.3,7.3,164985669
2023-10-18,7.3,7.5,7.3,7.4,7.4,150034960
2023-10-19,7.4,7.4,7.3,7.3,7.3,143494390
2023-10-20,7.3,7.7,7.3,7.6,7.6,216886149
2023-10-21,7.6,9.1,7.5,8.9,8.9,802185950
2023-10-22,8.9,10.2,8.9,10.1,10.1,1068818174
2023-10-23,10.4,10.9,9.8,10.5,10.5,1504664712
2023-10-24,10.5,11.0,9.8,10.4,10.4,1070416055
2023-10-25,10.4,11.6,10.4,11.0,11.0,1220132695
2023-10-26,11.0,11.3,10.4,10.9,10.9,753017604
2023-10-27,10.9,11.4,10.7,11.2,11.2,851123699
2023-10-28,11.2,11.6,10.9,10.9,10.9,561267315
2023-10-29,10.9,11.3,10.8,11.1,11.1,409439965
2023-10-30,11.1,11.6,10.9,11.2,11.2,623788293
2023-10-31,11.2,11.9,11.0,11.4,11.4,812962667
2023-11-01,11.4,11.7,10.7,11.6,11.6,733607053
2023-11-02,11.6,11.7,10.9,11.0,11.0,566080359
2023-11-03,11.0,11.6,10.6,11.5,11.5,565613053
2023-11-04,11.5,11.6,11.2,11.5,11.5,342056656
2023-11-05,11.5,12.5,11.4,12.2,12.2,795814450
2023-11-06,12.2,13.2,12.2,13.0,13.0,757695242
2023-11-07,13.0,13.3,12.6,13.1,13.1,870526793
2023-11-08,13.1,14.9,12.9,14.9,14.9,1005098859
2023-11-09,14.9,15.9,14.1,14.6,14.6,1596172473
2023-11-10,14.6,15.6,14.2,15.5,15.5,1143584462
2023-11-11,15.5,16.5,14.8,16.4,16.4,1161712114
2023-11-12,16.4,16.5,15.6,16.0,16.0,869502682
2023-11-13,16.0,16.3,14.4,14.4,14.4,860588317
2023-11-14,14.4,14.9,13.6,14.0,14.0,969166361
2023-11-15,14.0,15.3,14.0,15.0,15.0,791466905
2023-11-16,15.0,15.2,13.7,13.9,13.9,885340024
2023-11-17,13.9,14.2,13.0,13.7,13.7,751633448
2023-11-18,13.7,13.8,13.0,13.7,13.7,473907572
2023-11-19,13.7,15.0,13.4,14.9,14.9,678152582
2023-11-20,14.9,15.4,14.4,14.5,14.5,709689300
2023-11-21,14.5,14.7,13.4,13.5,13.5,812724915
2023-11-22,13.5,14.6,13.4,14.2,14.2,663443199
2023-11-23,14.2,14.8,14.2,14.4,14.4,587203129
2023-11-24,14.4,14.8,14.3,14.5,14.5,484485830
2023-11-25,14.5,14.9,14.4,14.8,14.8,401143324
2023-11-26,14.8,15.3,14.6,14.8,14.8,534766653
2023-11-27,14.8,15.2,13.9,14.2,14.2,629034297
2023-11-28,14.2,14.7,13.8,14.5,14.5,602325961
2023-11-29,14.5,15.0,14.5,14.5,14.5,535989113
2023-11-30,14.5,14.8,14.3,14.4,14.4,519218596
2023-12-01,14.4,15.0,14.3,15.0,15.0,515864142
2023-12-02,15.0,16.2,14.9,16.0,16.0,693342917
2023-12-03,16.0,16.2,15.7,15.7,15.7,549786104
2023-12-04,15.7,16.4,15.5,15.8,15.8,981896557
2023-12-05,15.8,16.0,15.2,15.7,15.7,656438313
2023-12-06,15.7,16.1,15.3,15.3,15.3,702626733
2023-12-07,15.3,15.8,14.8,15.7,15.7,778907366
2023-12-08,15.7,17.1,15.6,16.9,16.9,988810739
2023-12-09,16.9,17.3,16.2,16.2,16.2,865532067
2023-12-10,16.2,16.4,15.9,16.3,16.3,458733835
2023-12-11,16.3,16.4,14.3,14.8,14.8,1146416406
2023-12-12,14.8,15.1,14.2,14.5,14.5,604737208
2023-12-13,14.5,14.9,14.0,14.8,14.8,643456906
2023-12-14,14.8,15.5,14.7,15.4,15.4,716806418
2023-12-15,15.4,15.4,14.3,14.3,14.3,489878330
2023-12-16,14.3,14.8,14.2,14.3,14.3,369999033
2023-12-17,14.3,14.3,13.9,14.0,14.0,336120331
2023-12-18,14.0,14.6,13.7,14.6,14.6,691112282
2023-12-19,14.6,14.8,14.0,14.1,14.1,412165750
2023-12-20,14.1,14.8,14.0,14.2,14.2,446154609
2023-12-21,14.2,15.3,14.2,15.3,15.3,612613684
2023-12-22,15.3,15.7,15.1,15.5,15.5,598902011
2023-12-23,15.5,15.9,15.0,15.7,15.7,560613729
2023-12-24,15.7,15.9,15.3,15.3,15.3,571354195
2023-12-25,15.3,15.7,15.2,15.6,15.6,459143712
2023-12-26,15.6,15.9,14.6,15.1,15.1,590842109
2023-12-27,15.1,16.7,14.7,16.7,16.7,795330265
2023-12-28,16.7,17.5,16.0,16.1,16.1,1136588734
2023-12-29,16.0,16.2,15.3,15.5,15.5,641252306
2023-12-30,15.5,15.6,15.1,15.2,15.2,304404383
2023-12-31,15.2,15.5,14.9,14.9,14.9,346636245
2024-01-01,14.9,15.6,14.9,15.5,15.5,319817917
2024-01-02,15.5,16.0,15.1,15.2,15.2,500000291
2024-01-03,15.2,15.5,13.3,14.2,14.2,861494361
2024-01-04,14.2,14.8,14.0,14.6,14.6,428122958
2024-01-05,14.6,14.6,13.9,14.1,14.1,591619366
2024-01-06,14.1,14.1,13.3,13.4,13.4,379600087
2024-01-07,13.4,13.7,13.1,13.1,13.1,310835368
2024-01-08,13.1,14.4,12.6,14.2,14.2,553717423
2024-01-09,14.2,14.2,13.4,13.7,13.7,546517541
2024-01-10,13.7,15.3,13.6,15.0,15.0,661542902
2024-01-11,15.0,15.7,14.6,15.0,15.0,697822804
2024-01-12,15.0,15.3,13.8,14.1,14.1,577192494
2024-01-13,14.1,14.4,13.9,14.4,14.4,299419280
2024-01-14,14.4,15.4,14.3,14.8,14.8,663453857
2024-01-15,14.8,16.0,14.8,15.2,15.2,707218360
2024-01-16,15.2,15.3,14.8,15.3,15.3,387299706
2024-01-17,15.3,16.3,15.3,15.7,15.7,803102010
2024-01-18,15.7,15.7,14.2,14.6,14.6,610064426
2024-01-19,14.6,16.3,14.5,16.0,16.0,826092587
2024-01-20,16.0,16.5,15.7,15.7,15.7,732056419
2024-01-21,15.7,15.9,15.4,15.4,15.4,324358693
2024-01-22,15.4,15.9,14.5,14.5,14.5,708261898
2024-01-23,14.5,14.9,13.6,14.3,14.3,616651164
2024-01-24,14.3,14.4,13.9,14.2,14.2,416405212
2024-01-25,14.2,14.2,13.5,13.8,13.8,335499608
2024-01-26,13.8,14.3,13.6,14.2,14.2,349862980
2024-01-27,14.2,14.4,14.1,14.3,14.3,227717439
2024-01-28,14.3,14.7,14.2,14.5,14.5,330708266
2024-01-29,14.5,15.1,14.3,15.0,15.0,460964052
2024-01-30,15.0,15.8,14.9,15.5,15.5,539457495
2024-01-31,15.5,16.0,15.1,15.4,15.4,741461692
2024-02-01,15.4,17.4,15.2,17.2,17.2,1236597577
2024-02-02,17.2,18.8,17.2,17.8,17.8,1568486381
2024-02-03,17.8,18.1,17.5,17.7,17.7,650741970
2024-02-04,17.7,18.6,17.6,18.2,18.2,702727905
2024-02-05,18.2,19.7,17.9,19.1,19.1,1106380674
2024-02-06,19.1,19.3,18.3,18.3,18.3,675104330
2024-02-07,18.3,19.0,18.1,18.9,18.9,579755784
2024-02-08,18.9,19.2,18.1,18.2,18.2,615473559
2024-02-09,18.2,18.6,18.1,18.5,18.5,565029386
2024-02-10,18.5,19.1,18.0,19.1,19.1,429015962
2024-02-11,19.1,20.6,18.9,20.1,20.1,862425647
2024-02-12,20.1,20.8,19.8,20.5,20.5,848502024
2024-02-13,20.5,20.6,19.6,19.9,19.9,613499013
2024-02-14,19.9,20.4,19.7,20.3,20.3,543487979
2024-02-15,20.3,20.5,19.7,19.9,19.9,544567670
2024-02-16,19.9,20.3,19.3,19.6,19.6,489684939
2024-02-17,19.6,20.2,19.3,20.0,20.0,427306998
2024-02-18,20.0,20.3,19.8,20.1,20.1,356118168
2024-02-19,20.1,20.2,19.7,19.8,19.8,454015884
2024-02-20,19.8,19.9,18.7,19.3,19.3,568223480
2024-02-21,19.3,19.3,18.0,18.6,18.6,495965298
2024-02-22,18.6,19.0,18.1,18.1,18.1,426909233
2024-02-23,18.1,18.3,17.7,17.9,17.9,438465711
2024-02-24,17.9,18.6,17.8,18.5,18.5,274343168
2024-02-25,18.5,18.8,18.4,18.7,18.7,249814543
2024-02-26,18.7,19.3,18.2,19.1,19.1,452194269
2024-02-27,19.1,19.4,18.8,19.0,19.0,477370753
