Date,Open,High,Low,Close,Adj Close,Volume
,SHIB-USD,SHIB-USD,SHIB-USD,SHIB-USD,SHIB-USD,SHIB-USD
2023-02-26,0.0,0.0,0.0,0.0,0.0,211029859
2023-02-27,0.0,0.0,0.0,0.0,0.0,198295872
2023-02-28,0.0,0.0,0.0,0.0,0.0,167806416
2023-03-01,0.0,0.0,0.0,0.0,0.0,160464888
2023-03-02,0.0,0.0,0.0,0.0,0.0,200047918
2023-03-03,0.0,0.0,0.0,0.0,0.0,278913476
2023-03-04,0.0,0.0,0.0,0.0,0.0,158258659
2023-03-05,0.0,0.0,0.0,0.0,0.0,129312076
2023-03-06,0.0,0.0,0.0,0.0,0.0,145395069
2023-03-07,0.0,0.0,0.0,0.0,0.0,234316370
2023-03-08,0.0,0.0,0.0,0.0,0.0,412101203
2023-03-09,0.0,0.0,0.0,0.0,0.0,403438209
2023-03-10,0.0,0.0,0.0,0.0,0.0,388815185
2023-03-11,0.0,0.0,0.0,0.0,0.0,269478872
2023-03-12,0.0,0.0,0.0,0.0,0.0,234753565
2023-03-13,0.0,0.0,0.0,0.0,0.0,415429998
2023-03-14,0.0,0.0,0.0,0.0,0.0,506680613
2023-03-15,0.0,0.0,0.0,0.0,0.0,393550124
2023-03-16,0.0,0.0,0.0,0.0,0.0,247405898
2023-03-17,0.0,0.0,0.0,0.0,0.0,293202507
2023-03-18,0.0,0.0,0.0,0.0,0.0,339199096
2023-03-19,0.0,0.0,0.0,0.0,0.0,239000769
2023-03-20,0.0,0.0,0.0,0.0,0.0,287671250
2023-03-21,0.0,0.0,0.0,0.0,0.0,324462055
2023-03-22,0.0,0.0,0.0,0.0,0.0,343049882
2023-03-23,0.0,0.0,0.0,0.0,0.0,213909769
2023-03-24,0.0,0.0,0.0,0.0,0.0,200122400
2023-03-25,0.0,0.0,0.0,0.0,0.0,138048874
2023-03-26,0.0,0.0,0.0,0.0,0.0,124786850
2023-03-27,0.0,0.0,0.0,0.0,0.0,273074663
2023-03-28,0.0,0.0,0.0,0.0,0.0,148367923
2023-03-29,0.0,0.0,0.0,0.0,0.0,204105010
2023-03-30,0.0,0.0,0.0,0.0,0.0,188694559
2023-03-31,0.0,0.0,0.0,0.0,0.0,174101732
2023-04-01,0.0,0.0,0.0,0.0,0.0,369171835
2023-04-02,0.0,0.0,0.0,0.0,0.0,254661991
2023-04-03,0.0,0.0,0.0,0.0,0.0,494870868
2023-04-04,0.0,0.0,0.0,0.0,0.0,367245172
2023-04-05,0.0,0.0,0.0,0.0,0.0,235709799
2023-04-06,0.0,0.0,0.0,0.0,0.0,207144387
2023-04-07,0.0,0.0,0.0,0.0,0.0,126884635
2023-04-08,0.0,0.0,0.0,0.0,0.0,119278323
2023-04-09,0.0,0.0,0.0,0.0,0.0,125019373
2023-04-10,0.0,0.0,0.0,0.0,0.0,143685939
2023-04-11,0.0,0.0,0.0,0.0,0.0,164670494
2023-04-12,0.0,0.0,0.0,0.0,0.0,167850193
2023-04-13,0.0,0.0,0.0,0.0,0.0,171023013
2023-04-14,0.0,0.0,0.0,0.0,0.0,305858265
2023-04-15,0.0,0.0,0.0,0.0,0.0,231104645
2023-04-16,0.0,0.0,0.0,0.0,0.0,328660336
2023-04-17,0.0,0.0,0.0,0.0,0.0,325289622
2023-04-18,0.0,0.0,0.0,0.0,0.0,212355294
2023-04-19,0.0,0.0,0.0,0.0,0.0,311293493
2023-04-20,0.0,0.0,0.0,0.0,0.0,244536626
2023-04-21,0.0,0.0,0.0,0.0,0.0,200055456
2023-04-22,0.0,0.0,0.0,0.0,0.0,115556606
2023-04-23,0.0,0.0,0.0,0.0,0.0,114408560
2023-04-24,0.0,0.0,0.0,0.0,0.0,133581849
2023-04-25,0.0,0.0,0.0,0.0,0.0,125929762
2023-04-26,0.0,0.0,0.0,0.0,0.0,201161823
2023-04-27,0.0,0.0,0.0,0.0,0.0,119083330
2023-04-28,0.0,0.0,0.0,0.0,0.0,81673359
2023-04-29,0.0,0.0,0.0,0.0,0.0,70975569
2023-04-30,0.0,0.0,0.0,0.0,0.0,86965366
2023-05-01,0.0,0.0,0.0,0.0,0.0,132257569
2023-05-02,0.0,0.0,0.0,0.0,0.0,96912219
2023-05-03,0.0,0.0,0.0,0.0,0.0,107686169
2023-05-04,0.0,0.0,0.0,0.0,0.0,87126737
2023-05-05,0.0,0.0,0.0,0.0,0.0,136928125
2023-05-06,0.0,0.0,0.0,0.0,0.0,177152461
2023-05-07,0.0,0.0,0.0,0.0,0.0,94172823
2023-05-08,0.0,0.0,0.0,0.0,0.0,214449628
2023-05-09,0.0,0.0,0.0,0.0,0.0,125827100
2023-05-10,0.0,0.0,0.0,0.0,0.0,155909206
2023-05-11,0.0,0.0,0.0,0.0,0.0,115690524
2023-05-12,0.0,0.0,0.0,0.0,0.0,134528811
2023-05-13,0.0,0.0,0.0,0.0,0.0,86060624
2023-05-14,0.0,0.0,0.0,0.0,0.0,79040227
2023-05-15,0.0,0.0,0.0,0.0,0.0,98629072
2023-05-16,0.0,0.0,0.0,0.0,0.0,90714867
2023-05-17,0.0,0.0,0.0,0.0,0.0,107255997
2023-05-18,0.0,0.0,0.0,0.0,0.0,105248286
2023-05-19,0.0,0.0,0.0,0.0,0.0,65570743
2023-05-20,0.0,0.0,0.0,0.0,0.0,54364646
2023-05-21,0.0,0.0,0.0,0.0,0.0,66426258
2023-05-22,0.0,0.0,0.0,0.0,0.0,154480762
2023-05-23,0.0,0.0,0.0,0.0,0.0,122455436
2023-05-24,0.0,0.0,0.0,0.0,0.0,103506571
2023-05-25,0.0,0.0,0.0,0.0,0.0,103494926
2023-05-26,0.0,0.0,0.0,0.0,0.0,85128803
2023-05-27,0.0,0.0,0.0,0.0,0.0,52808409
2023-05-28,0.0,0.0,0.0,0.0,0.0,106827214
2023-05-29,0.0,0.0,0.0,0.0,0.0,75977045
2023-05-30,0.0,0.0,0.0,0.0,0.0,77925391
2023-05-31,0.0,0.0,0.0,0.0,0.0,94850063
2023-06-01,0.0,0.0,0.0,0.0,0.0,91129313
2023-06-02,0.0,0.0,0.0,0.0,0.0,103959017
2023-06-03,0.0,0.0,0.0,0.0,0.0,60013899
2023-06-04,0.0,0.0,0.0,0.0,0.0,61987040
2023-06-05,0.0,0.0,0.0,0.0,0.0,157539024
2023-06-06,0.0,0.0,0.0,0.0,0.0,102888830
2023-06-07,0.0,0.0,0.0,0.0,0.0,99119895
2023-06-08,0.0,0.0,0.0,0.0,0.0,69733322
2023-06-09,0.0,0.0,0.0,0.0,0.0,78014639
2023-06-10,0.0,0.0,0.0,0.0,0.0,402522019
2023-06-11,0.0,0.0,0.0,0.0,0.0,111177162
2023-06-12,0.0,0.0,0.0,0.0,0.0,100135834
2023-06-13,0.0,0.0,0.0,0.0,0.0,91647736
2023-06-14,0.0,0.0,0.0,0.0,0.0,88041050
2023-06-15,0.0,0.0,0.0,0.0,0.0,67879051
2023-06-16,0.0,0.0,0.0,0.0,0.0,61620712
2023-06-17,0.0,0.0,0.0,0.0,0.0,58866440
2023-06-18,0.0,0.0,0.0,0.0,0.0,196381639
2023-06-19,0.0,0.0,0.0,0.0,0.0,102490690
2023-06-20,0.0,0.0,0.0,0.0,0.0,98126114
2023-06-21,0.0,0.0,0.0,0.0,0.0,150062421
2023-06-22,0.0,0.0,0.0,0.0,0.0,365516265
2023-06-23,0.0,0.0,0.0,0.0,0.0,164734023
2023-06-24,0.0,0.0,0.0,0.0,0.0,118080758
2023-06-25,0.0,0.0,0.0,0.0,0.0,98980264
2023-06-26,0.0,0.0,0.0,0.0,0.0,119079928
2023-06-27,0.0,0.0,0.0,0.0,0.0,87322119
2023-06-28,0.0,0.0,0.0,0.0,0.0,113583481
2023-06-29,0.0,0.0,0.0,0.0,0.0,84527122
2023-06-30,0.0,0.0,0.0,0.0,0.0,182250101
2023-07-01,0.0,0.0,0.0,0.0,0.0,122321496
2023-07-02,0.0,0.0,0.0,0.0,0.0,106147118
2023-07-03,0.0,0.0,0.0,0.0,0.0,109637206
2023-07-04,0.0,0.0,0.0,0.0,0.0,129065663
2023-07-05,0.0,0.0,0.0,0.0,0.0,126328675
2023-07-06,0.0,0.0,0.0,0.0,0.0,127019785
2023-07-07,0.0,0.0,0.0,0.0,0.0,89254290
2023-07-08,0.0,0.0,0.0,0.0,0.0,105297234
2023-07-09,0.0,0.0,0.0,0.0,0.0,133918215
2023-07-10,0.0,0.0,0.0,0.0,0.0,108325141
2023-07-11,0.0,0.0,0.0,0.0,0.0,71224547
2023-07-12,0.0,0.0,0.0,0.0,0.0,74190582
2023-07-13,0.0,0.0,0.0,0.0,0.0,190705228
2023-07-14,0.0,0.0,0.0,0.0,0.0,255158532
2023-07-15,0.0,0.0,0.0,0.0,0.0,223007165
2023-07-16,0.0,0.0,0.0,0.0,0.0,101419546
2023-07-17,0.0,0.0,0.0,0.0,0.0,113742788
2023-07-18,0.0,0.0,0.0,0.0,0.0,82346647
2023-07-19,0.0,0.0,0.0,0.0,0.0,91008468
2023-07-20,0.0,0.0,0.0,0.0,0.0,103887303
2023-07-21,0.0,0.0,0.0,0.0,0.0,100942347
2023-07-22,0.0,0.0,0.0,0.0,0.0,75424113
2023-07-23,0.0,0.0,0.0,0.0,0.0,59571788
2023-07-24,0.0,0.0,0.0,0.0,0.0,141237810
2023-07-25,0.0,0.0,0.0,0.0,0.0,139018641
2023-07-26,0.0,0.0,0.0,0.0,0.0,100984129
2023-07-27,0.0,0.0,0.0,0.0,0.0,63203569
2023-07-28,0.0,0.0,0.0,0.0,0.0,217134978
2023-07-29,0.0,0.0,0.0,0.0,0.0,183879546
2023-07-30,0.0,0.0,0.0,0.0,0.0,196426981
2023-07-31,0.0,0.0,0.0,0.0,0.0,159425708
2023-08-01,0.0,0.0,0.0,0.0,0.0,129657477
2023-08-02,0.0,0.0,0.0,0.0,0.0,114045472
2023-08-03,0.0,0.0,0.0,0.0,0.0,139049664
2023-08-04,0.0,0.0,0.0,0.0,0.0,235650075
2023-08-05,0.0,0.0,0.0,0.0,0.0,875201350
2023-08-06,0.0,0.0,0.0,0.0,0.0,395379563
2023-08-07,0.0,0.0,0.0,0.0,0.0,264001961
2023-08-08,0.0,0.0,0.0,0.0,0.0,328117164
2023-08-09,0.0,0.0,0.0,0.0,0.0,365838102
2023-08-10,0.0,0.0,0.0,0.0,0.0,315120736
2023-08-11,0.0,0.0,0.0,0.0,0.0,372447515
2023-08-12,0.0,0.0,0.0,0.0,0.0,648834877
2023-08-13,0.0,0.0,0.0,0.0,0.0,349928304
2023-08-14,0.0,0.0,0.0,0.0,0.0,377239263
2023-08-15,0.0,0.0,0.0,0.0,0.0,431101243
2023-08-16,0.0,0.0,0.0,0.0,0.0,392364804
2023-08-17,0.0,0.0,0.0,0.0,0.0,494672123
2023-08-18,0.0,0.0,0.0,0.0,0.0,328219902
2023-08-19,0.0,0.0,0.0,0.0,0.0,175389528
2023-08-20,0.0,0.0,0.0,0.0,0.0,148506656
2023-08-21,0.0,0.0,0.0,0.0,0.0,182113256
2023-08-22,0.0,0.0,0.0,0.0,0.0,168923810
2023-08-23,0.0,0.0,0.0,0.0,0.0,217024001
2023-08-24,0.0,0.0,0.0,0.0,0.0,131422960
2023-08-25,0.0,0.0,0.0,0.0,0.0,139371203
2023-08-26,0.0,0.0,0.0,0.0,0.0,88453771
2023-08-27,0.0,0.0,0.0,0.0,0.0,81351579
2023-08-28,0.0,0.0,0.0,0.0,0.0,128284967
2023-08-29,0.0,0.0,0.0,0.0,0.0,169043538
2023-08-30,0.0,0.0,0.0,0.0,0.0,120300970
2023-08-31,0.0,0.0,0.0,0.0,0.0,120947458
2023-09-01,0.0,0.0,0.0,0.0,0.0,103722724
2023-09-02,0.0,0.0,0.0,0.0,0.0,79253487
2023-09-03,0.0,0.0,0.0,0.0,0.0,81621974
2023-09-04,0.0,0.0,0.0,0.0,0.0,100560645
2023-09-05,0.0,0.0,0.0,0.0,0.0,88484803
2023-09-06,0.0,0.0,0.0,0.0,0.0,102388760
2023-09-07,0.0,0.0,0.0,0.0,0.0,93343656
2023-09-08,0.0,0.0,0.0,0.0,0.0,71679178
2023-09-09,0.0,0.0,0.0,0.0,0.0,51836906
2023-09-10,0.0,0.0,0.0,0.0,0.0,91324810
2023-09-11,0.0,0.0,0.0,0.0,0.0,121420772
2023-09-12,0.0,0.0,0.0,0.0,0.0,95261240
2023-09-13,0.0,0.0,0.0,0.0,0.0,78812790
2023-09-14,0.0,0.0,0.0,0.0,0.0,75774523
2023-09-15,0.0,0.0,0.0,0.0,0.0,69764122
2023-09-16,0.0,0.0,0.0,0.0,0.0,65775612
2023-09-17,0.0,0.0,0.0,0.0,0.0,70966087
2023-09-18,0.0,0.0,0.0,0.0,0.0,83713551
2023-09-19,0.0,0.0,0.0,0.0,0.0,74731362
2023-09-20,0.0,0.0,0.0,0.0,0.0,90351669
2023-09-21,0.0,0.0,0.0,0.0,0.0,95711310
2023-09-22,0.0,0.0,0.0,0.0,0.0,69112892
2023-09-23,0.0,0.0,0.0,0.0,0.0,133763229
2023-09-24,0.0,0.0,0.0,0.0,0.0,91681495
2023-09-25,0.0,0.0,0.0,0.0,0.0,74956820
2023-09-26,0.0,0.0,0.0,0.0,0.0,62252388
2023-09-27,0.0,0.0,0.0,0.0,0.0,79818891
2023-09-28,0.0,0.0,0.0,0.0,0.0,70874096
2023-09-29,0.0,0.0,0.0,0.0,0.0,85364141
2023-09-30,0.0,0.0,0.0,0.0,0.0,65748769
2023-10-01,0.0,0.0,0.0,0.0,0.0,88431124
2023-10-02,0.0,0.0,0.0,0.0,0.0,123294741
2023-10-03,0.0,0.0,0.0,0.0,0.0,75878469
2023-10-04,0.0,0.0,0.0,0.0,0.0,84374231
2023-10-05,0.0,0.0,0.0,0.0,0.0,62700710
2023-10-06,0.0,0.0,0.0,0.0,0.0,63282138
2023-10-07,0.0,0.0,0.0,0.0,0.0,47618660
2023-10-08,0.0,0.0,0.0,0.0,0.0,54891353
2023-10-09,0.0,0.0,0.0,0.0,0.0,115006539
2023-10-10,0.0,0.0,0.0,0.0,0.0,67206129
2023-10-11,0.0,0.0,0.0,0.0,0.0,80925709
2023-10-12,0.0,0.0,0.0,0.0,0.0,73629138
2023-10-13,0.0,0.0,0.0,0.0,0.0,63941588
2023-10-14,0.0,0.0,0.0,0.0,0.0,76832228
2023-10-15,0.0,0.0,0.0,0.0,0.0,68571441
2023-10-16,0.0,0.0,0.0,0.0,0.0,131306194
2023-10-17,0.0,0.0,0.0,0.0,0.0,87376462
2023-10-18,0.0,0.0,0.0,0.0,0.0,80785804
2023-10-19,0.0,0.0,0.0,0.0,0.0,89059411
2023-10-20,0.0,0.0,0.0,0.0,0.0,99168668
2023-10-21,0.0,0.0,0.0,0.0,0.0,90450304
2023-10-22,0.0,0.0,0.0,0.0,0.0,84555508
2023-10-23,0.0,0.0,0.0,0.0,0.0,202650582
2023-10-24,0.0,0.0,0.0,0.0,0.0,262985582
2023-10-25,0.0,0.0,0.0,0.0,0.0,249525733
2023-10-26,0.0,0.0,0.0,0.0,0.0,324401717
2023-10-27,0.0,0.0,0.0,0.0,0.0,146966525
2023-10-28,0.0,0.0,0.0,0.0,0.0,112779399
2023-10-29,0.0,0.0,0.0,0.0,0.0,136162558
2023-10-30,0.0,0.0,0.0,0.0,0.0,117356801
2023-10-31,0.0,0.0,0.0,0.0,0.0,163684806
2023-11-01,0.0,0.0,0.0,0.0,0.0,147598308
2023-11-02,0.0,0.0,0.0,0.0,0.0,166079592
2023-11-03,0.0,0.0,0.0,0.0,0.0,110561656
2023-11-04,0.0,0.0,0.0,0.0,0.0,95881761
2023-11-05,0.0,0.0,0.0,0.0,0.0,195173578
2023-11-06,0.0,0.0,0.0,0.0,0.0,194155274
2023-11-07,0.0,0.0,0.0,0.0,0.0,198143240
2023-11-08,0.0,0.0,0.0,0.0,0.0,128770116
2023-11-09,0.0,0.0,0.0,0.0,0.0,302471582
2023-11-10,0.0,0.0,0.0,0.0,0.0,224445814
2023-11-11,0.0,0.0,0.0,0.0,0.0,556029608
2023-11-12,0.0,0.0,0.0,0.0,0.0,198233991
2023-11-13,0.0,0.0,0.0,0.0,0.0,220175066
2023-11-14,0.0,0.0,0.0,0.0,0.0,196125318
2023-11-15,0.0,0.0,0.0,0.0,0.0,163220870
2023-11-16,0.0,0.0,0.0,0.0,0.0,274537075
2023-11-17,0.0,0.0,0.0,0.0,0.0,270891490
2023-11-18,0.0,0.0,0.0,0.0,0.0,164485592
2023-11-19,0.0,0.0,0.0,0.0,0.0,114369523
2023-11-20,0.0,0.0,0.0,0.0,0.0,144188907
2023-11-21,0.0,0.0,0.0,0.0,0.0,193901019
2023-11-22,0.0,0.0,0.0,0.0,0.0,141391880
2023-11-23,0.0,0.0,0.0,0.0,0.0,92316794
2023-11-24,0.0,0.0,0.0,0.0,0.0,125322553
2023-11-25,0.0,0.0,0.0,0.0,0.0,112867264
2023-11-26,0.0,0.0,0.0,0.0,0.0,121391442
2023-11-27,0.0,0.0,0.0,0.0,0.0,210584943
2023-11-28,0.0,0.0,0.0,0.0,0.0,131385081
2023-11-29,0.0,0.0,0.0,0.0,0.0,119348745
2023-11-30,0.0,0.0,0.0,0.0,0.0,299420211
2023-12-01,0.0,0.0,0.0,0.0,0.0,112451792
2023-12-02,0.0,0.0,0.0,0.0,0.0,117086336
2023-12-03,0.0,0.0,0.0,0.0,0.0,395932758
2023-12-04,0.0,0.0,0.0,0.0,0.0,479423586
2023-12-05,0.0,0.0,0.0,0.0,0.0,405448514
2023-12-06,0.0,0.0,0.0,0.0,0.0,758647296
2023-12-07,0.0,0.0,0.0,0.0,0.0,282576037
2023-12-08,0.0,0.0,0.0,0.0,0.0,313743689
2023-12-09,0.0,0.0,0.0,0.0,0.0,470549399
2023-12-10,0.0,0.0,0.0,0.0,0.0,252684987
2023-12-11,0.0,0.0,0.0,0.0,0.0,396495075
2023-12-12,0.0,0.0,0.0,0.0,0.0,190436920
2023-12-13,0.0,0.0,0.0,0.0,0.0,192016757
2023-12-14,0.0,0.0,0.0,0.0,0.0,225522582
2023-12-15,0.0,0.0,0.0,0.0,0.0,175154448
2023-12-16,0.0,0.0,0.0,0.0,0.0,615802607
2023-12-17,0.0,0.0,0.0,0.0,0.0,527987369
2023-12-18,0.0,0.0,0.0,0.0,0.0,325699740
2023-12-19,0.0,0.0,0.0,0.0,0.0,188813285
2023-12-20,0.0,0.0,0.0,0.0,0.0,172478617
2023-12-21,0.0,0.0,0.0,0.0,0.0,162850538
2023-12-22,0.0,0.0,0.0,0.0,0.0,270346304
2023-12-23,0.0,0.0,0.0,0.0,0.0,257167088
2023-12-24,0.0,0.0,0.0,0.0,0.0,211425154
2023-12-25,0.0,0.0,0.0,0.0,0.0,174486900
2023-12-26,0.0,0.0,0.0,0.0,0.0,203936729
2023-12-27,0.0,0.0,0.0,0.0,0.0,164192414
2023-12-28,0.0,0.0,0.0,0.0,0.0,187014764
2023-12-29,0.0,0.0,0.0,0.0,0.0,148130909
2023-12-30,0.0,0.0,0.0,0.0,0.0,91645462
2023-12-31,0.0,0.0,0.0,0.0,0.0,88174762
2024-01-01,0.0,0.0,0.0,0.0,0.0,97831619
2024-01-02,0.0,0.0,0.0,0.0,0.0,172819159
2024-01-03,0.0,0.0,0.0,0.0,0.0,329911846
2024-01-04,0.0,0.0,0.0,0.0,0.0,179014693
2024-01-05,0.0,0.0,0.0,0.0,0.0,188484201
2024-01-06,0.0,0.0,0.0,0.0,0.0,115014702
2024-01-07,0.0,0.0,0.0,0.0,0.0,130490363
2024-01-08,0.0,0.0,0.0,0.0,0.0,213033437
2024-01-09,0.0,0.0,0.0,0.0,0.0,300226062
2024-01-10,0.0,0.0,0.0,0.0,0.0,232788975
2024-01-11,0.0,0.0,0.0,0.0,0.0,279305955
2024-01-12,0.0,0.0,0.0,0.0,0.0,200940576
2024-01-13,0.0,0.0,0.0,0.0,0.0,130340932
2024-01-14,0.0,0.0,0.0,0.0,0.0,119514073
2024-01-15,0.0,0.0,0.0,0.0,0.0,113428100
2024-01-16,0.0,0.0,0.0,0.0,0.0,108430712
2024-01-17,0.0,0.0,0.0,0.0,0.0,109952385
2024-01-18,0.0,0.0,0.0,0.0,0.0,132656718
2024-01-19,0.0,0.0,0.0,0.0,0.0,148570329
2024-01-20,0.0,0.0,0.0,0.0,0.0,141649908
2024-01-21,0.0,0.0,0.0,0.0,0.0,115354571
2024-01-22,0.0,0.0,0.0,0.0,0.0,153495195
2024-01-23,0.0,0.0,0.0,0.0,0.0,138719978
2024-01-24,0.0,0.0,0.0,0.0,0.0,97850822
2024-01-25,0.0,0.0,0.0,0.0,0.0,76277799
2024-01-26,0.0,0.0,0.0,0.0,0.0,89163391
2024-01-27,0.0,0.0,0.0,0.0,0.0,66404578
2024-01-28,0.0,0.0,0.0,0.0,0.0,87477200
2024-01-29,0.0,0.0,0.0,0.0,0.0,105940521
2024-01-30,0.0,0.0,0.0,0.0,0.0,113148911
2024-01-31,0.0,0.0,0.0,0.0,0.0,110516064
2024-02-01,0.0,0.0,0.0,0.0,0.0,86289799
2024-02-02,0.0,0.0,0.0,0.0,0.0,74832368
2024-02-03,0.0,0.0,0.0,0.0,0.0,59210901
2024-02-04,0.0,0.0,0.0,0.0,0.0,70003572
2024-02-05,0.0,0.0,0.0,0.0,0.0,72973652
2024-02-06,0.0,0.0,0.0,0.0,0.0,71926753
2024-02-07,0.0,0.0,0.0,0.0,0.0,89900367
2024-02-08,0.0,0.0,0.0,0.0,0.0,152782412
2024-02-09,0.0,0.0,0.0,0.0,0.0,134153754
2024-02-10,0.0,0.0,0.0,0.0,0.0,97628796
2024-02-11,0.0,0.0,0.0,0.0,0.0,113876903
2024-02-12,0.0,0.0,0.0,0.0,0.0,144032430
2024-02-13,0.0,0.0,0.0,0.0,0.0,154387685
2024-02-14,0.0,0.0,0.0,0.0,0.0,165303438
2024-02-15,0.0,0.0,0.0,0.0,0.0,237607067
2024-02-16,0.0,0.0,0.0,0.0,0.0,181033970
2024-02-17,0.0,0.0,0.0,0.0,0.0,143153579
2024-02-18,0.0,0.0,0.0,0.0,0.0,136068444
2024-02-19,0.0,0.0,0.0,0.0,0.0,182834828
2024-02-20,0.0,0.0,0.0,0.0,0.0,245124567
2024-02-21,0.0,0.0,0.0,0.0,0.0,194058533
2024-02-22,0.0,0.0,0.0,0.0,0.0,149342889
2024-02-23,0.0,0.0,0.0,0.0,0.0,142252134
2024-02-24,0.0,0.0,0.0,0.0,0.0,122496844
